latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,vpd,tmmx_C,pr,wind_speed,wind_direction,
34.0937,-117.5307,341.62,0.56,0.69,6/8/2015,2152,N,VIIRS,l,2,312.46,7.49,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09348,-117.53032,325.93,0.45,0.39,6/8/2016,926,N,VIIRS,n,2,289.28,2.89,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09428,-117.53492,344.81,0.4,0.37,6/8/2016,2045,N,VIIRS,l,2,313.5,9,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62148,-117.10155,295.82,0.36,0.57,6/8/2017,1021,N,VIIRS,n,2,269.88,0.61,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09445,-117.52887,336.58,0.38,0.36,6/8/2018,937,N,VIIRS,n,2,290.27,2.66,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.85385,-118.33266,310.02,0.39,0.36,6/8/2018,938,N,VIIRS,n,2,294.05,1.9,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.33674,-118.51981,305.82,0.44,0.62,6/8/2019,854,N,VIIRS,n,2,285.5,0.8,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60592,-117.33859,305.52,0.52,0.67,6/8/2019,1034,N,VIIRS,n,2,286.59,2.03,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.98389,-117.39516,344.27,0.59,0.53,6/8/2019,2013,N,VIIRS,n,2,310.46,41.83,D,0,1.1268132,24.76648,1.4104396,2.9582417,208.9945,
33.73527,-117.40053,335.42,0.7,0.75,6/8/2019,2153,N,VIIRS,n,2,302.88,5.01,D,0,1.086511,20.547821,2.5148351,3.0747252,198.5055,
34.17758,-118.49242,305.77,0.43,0.38,6/8/2020,931,N,VIIRS,n,2,287.15,6.16,N,0,1.1439561,24.476654,2.3288462,3.2013736,199.81593,
33.63546,-117.37763,332.57,0.38,0.36,6/8/2020,2050,N,VIIRS,l,2,307.24,6.53,D,0,0.92304945,19.730774,2.233791,3.1445055,198.57143,
34.6049,-117.33669,300.86,0.47,0.64,6/8/2021,847,N,VIIRS,n,2,283.7,1.14,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60612,-117.33752,314.21,0.43,0.62,6/8/2021,1027,N,VIIRS,n,2,284.7,1.78,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.15908,-118.14552,334.4,0.4,0.6,6/8/2021,2006,N,VIIRS,n,2,301.04,3.27,D,0,1.0670055,23.276917,2.4423077,2.4315934,186.12637,
34.62132,-117.10242,321.13,0.4,0.37,6/8/2022,943,N,VIIRS,n,2,294.62,1.82,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79221,-117.47547,304.82,0.39,0.36,6/8/2022,944,N,VIIRS,n,2,289.55,1.14,N,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
33.95786,-117.67084,343.33,0.42,0.38,6/8/2022,2103,N,VIIRS,l,2,315.9,9.1,D,0,1.0933791,24.956879,1.9667583,2.686813,197.74176,
34.60725,-117.34206,297.97,0.63,0.54,6/8/2023,901,N,VIIRS,n,2,284.65,1.3,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60411,-117.33783,298.82,0.62,0.72,6/8/2023,1041,N,VIIRS,n,2,282.24,0.99,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60652,-117.3356,307.61,0.63,0.72,6/8/2023,1042,N,VIIRS,n,2,283.34,2.85,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79356,-117.38663,349.3,0.5,0.49,6/8/2023,2021,N,VIIRS,n,2,301.89,7.95,D,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.623,-117.10169,323.12,0.38,0.36,6/8/2024,937,N,VIIRS,n,2,295.76,2.11,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.87692,-117.00073,301.89,0.38,0.36,6/8/2024,938,N,VIIRS,n,2,287.79,0.4,N,0,1.008022,23.550568,1.4730769,2.960989,198.5055,
34.09458,-117.39177,336.18,0.4,0.37,6/8/2024,2057,N,VIIRS,l,2,310.01,4.53,D,0,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09438,-117.53172,320.54,0.51,0.49,6/9/2016,907,N,VIIRS,n,2,291.48,2.64,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09263,-117.5321,337.9,0.41,0.45,6/9/2016,2026,N,VIIRS,l,2,308.54,5.07,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09298,-117.53188,324.25,0.39,0.44,6/9/2017,1002,N,VIIRS,n,2,287.81,2.58,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.7773,-118.22752,299.49,0.55,0.42,6/9/2017,1003,N,VIIRS,n,2,287.74,1.39,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60679,-117.33736,312.18,0.52,0.41,6/9/2018,918,N,VIIRS,n,2,291.3,2.24,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09348,-117.53171,332.34,0.52,0.42,6/9/2018,919,N,VIIRS,n,2,292.49,3.66,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60608,-117.34082,299.29,0.7,0.75,6/9/2019,834,N,VIIRS,n,2,287.2,1.43,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77456,-118.23273,299.56,0.78,0.78,6/9/2019,835,N,VIIRS,n,2,289.26,1.37,N,2,0.74436814,21.822815,1.4532967,2.418956,237.46428,
34.60535,-117.33467,302.21,0.58,0.52,6/9/2019,1015,N,VIIRS,n,2,287.33,2.89,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.42999,-118.58902,354.2,0.6,0.71,6/9/2019,1954,N,VIIRS,n,2,310.9,9,D,0,1.1531318,23.43106,2.1063187,3.4162087,171.57143,
34.60851,-117.3355,310.43,0.42,0.45,6/9/2020,912,N,VIIRS,n,2,285.04,2.05,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.37236,-117.42251,349.07,0.5,0.41,6/9/2020,2031,N,VIIRS,n,2,320,47.99,D,0,1.0325274,17.78186,3.2574177,3.993956,200.17857,
34.60884,-117.33769,313.74,0.47,0.48,6/9/2021,1008,N,VIIRS,n,2,285.25,1.79,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.33665,-118.52061,306.87,0.42,0.45,6/9/2021,1009,N,VIIRS,n,2,280.82,2.01,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.3949,-117.41676,367,0.61,0.54,6/9/2021,2128,N,VIIRS,h,2,335.53,106.23,D,0,1.1498626,18.251099,2.3659341,4.079945,198.82143,
34.60784,-117.33762,317.25,0.45,0.39,6/9/2022,925,N,VIIRS,n,2,294.52,2.46,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60747,-117.3411,307.83,0.58,0.7,6/9/2023,842,N,VIIRS,n,2,286.24,1.91,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.82006,-118.24708,297.28,0.65,0.73,6/9/2023,843,N,VIIRS,n,2,285.93,1.75,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.60539,-117.33567,296.61,0.35,0.57,6/9/2023,1023,N,VIIRS,n,2,284.8,0.98,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60872,-117.33935,311.53,0.52,0.41,6/9/2024,919,N,VIIRS,n,2,291.96,1.49,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.29053,-118.80352,304.74,0.44,0.38,7/1/2015,1001,N,VIIRS,n,2,288.83,0.72,N,2,0.8606044,21.211548,2.2247252,3.1618133,176.43681,
34.09446,-117.53164,313.25,0.39,0.59,7/1/2016,854,N,VIIRS,n,2,290.91,1.65,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62022,-117.10074,307.08,0.54,0.68,7/1/2016,1035,N,VIIRS,n,2,290.9,3.74,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.28403,-118.66489,367,0.34,0.56,7/1/2016,2014,N,VIIRS,h,2,311.8,19.25,D,0,0.9612912,21.020325,2.4884615,3.2002747,183.0055,
34.71627,-117.93446,323.79,0.41,0.37,7/1/2017,950,N,VIIRS,n,2,289.7,1.7,N,0,1.5983516,24.2305,0.6961538,4.2502747,192.04121,
34.33586,-118.51881,333.55,0.46,0.39,7/1/2017,2109,N,VIIRS,l,2,307.47,4.73,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60823,-117.33463,307.18,0.51,0.49,7/1/2018,906,N,VIIRS,n,2,292.96,1.65,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60723,-117.334,301.94,0.76,0.77,7/1/2018,1046,N,VIIRS,n,2,290.28,1.76,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09428,-117.52794,342.21,0.41,0.45,7/1/2018,2025,N,VIIRS,l,2,314.57,4.08,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.7746,-118.22981,306.07,0.55,0.43,7/1/2019,1003,N,VIIRS,n,2,291.44,2.1,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.33513,-118.51675,336.47,0.44,0.46,7/1/2019,2122,N,VIIRS,l,2,310.51,6.15,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60651,-117.33868,306.18,0.63,0.54,7/1/2020,859,N,VIIRS,n,2,290.01,1.54,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.61134,-117.33641,300.39,0.62,0.72,7/1/2020,1039,N,VIIRS,n,2,287.63,1.36,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79436,-117.38863,341.98,0.5,0.49,7/1/2020,2019,N,VIIRS,n,2,303.24,3.58,D,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.54566,-118.33342,336.77,0.76,0.77,7/1/2020,2200,N,VIIRS,n,2,299.14,8.09,D,0,0.96456045,17.50055,2.2118132,3.9527473,175.81319,
34.62299,-117.09937,312.26,0.51,0.41,7/1/2021,956,N,VIIRS,n,2,295.94,2.44,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60873,-117.33761,317.62,0.41,0.45,7/1/2022,912,N,VIIRS,n,2,293.06,1.89,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.6137,-117.82275,306.56,0.43,0.46,7/1/2022,913,N,VIIRS,n,2,286.8,1.17,N,0,0.73818684,20.778564,1.7054945,2.7414834,208.01099,
34.60942,-117.33576,318.68,0.47,0.48,7/1/2023,1010,N,VIIRS,n,2,294.49,2.26,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.6088,-117.33892,317.38,0.5,0.49,7/1/2024,906,N,VIIRS,n,2,296.07,2.33,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.61057,-117.33878,311.82,0.76,0.77,7/1/2024,1046,N,VIIRS,n,2,291.88,2.6,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60861,-117.33604,296.66,0.47,0.64,7/10/2015,851,N,VIIRS,n,2,286.26,0.76,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09311,-117.53435,301.85,0.47,0.64,7/10/2015,852,N,VIIRS,n,2,285.84,1.7,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62134,-117.10136,307.17,0.44,0.63,7/10/2015,1032,N,VIIRS,n,2,287.74,1.36,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.0924,-117.52896,333.62,0.37,0.58,7/10/2015,2011,N,VIIRS,n,2,296.45,2.05,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60735,-117.33787,311.89,0.44,0.39,7/10/2016,926,N,VIIRS,n,2,293.89,1.61,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09373,-117.52908,311.36,0.59,0.7,7/10/2017,841,N,VIIRS,n,2,288.49,0.99,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.7765,-118.22963,308.94,0.32,0.55,7/10/2017,1021,N,VIIRS,n,2,290.34,1.52,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.09264,-117.52958,338.29,0.46,0.63,7/10/2017,2000,N,VIIRS,n,2,303.59,3.38,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.0933,-117.52889,336.22,0.45,0.63,7/10/2017,2140,N,VIIRS,n,2,303.18,1.63,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60743,-117.33707,300.01,0.38,0.36,7/10/2018,937,N,VIIRS,n,2,280.77,0.83,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.61427,-117.82311,295.36,0.39,0.36,7/10/2018,938,N,VIIRS,n,2,271.23,0.52,N,0,0.55173075,19.096436,1.5321429,2.6546702,208.01099,
34.09537,-117.52999,316.8,0.38,0.59,7/10/2019,854,N,VIIRS,n,2,289.39,1.45,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.81787,-118.24455,300.06,0.49,0.65,7/10/2019,1034,N,VIIRS,n,2,289.8,1.28,N,2,0.7206044,21.610718,1.5906594,2.3010988,216.10165,
34.33345,-118.51804,322.16,0.43,0.38,7/10/2020,931,N,VIIRS,n,2,288.96,2.13,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
33.91155,-117.16364,302.36,0.45,0.63,7/10/2021,847,N,VIIRS,n,2,291.68,0.67,N,0,1.0126098,23.85083,1.2656593,2.899176,198.5055,
33.77557,-118.22806,307.65,0.4,0.6,7/10/2021,1028,N,VIIRS,n,2,291.64,1.07,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.62106,-117.10063,320.93,0.4,0.37,7/10/2022,944,N,VIIRS,n,2,294.58,2.1,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.29004,-118.23462,347.96,0.41,0.37,7/10/2022,2103,N,VIIRS,n,2,317.58,7.18,D,0,1.1479396,18.80304,3.617033,2.6857142,186.89835,
34.60727,-117.33576,313.86,0.62,0.54,7/10/2023,901,N,VIIRS,n,2,292.22,2.04,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60598,-117.33795,316.33,0.63,0.72,7/10/2023,1041,N,VIIRS,n,2,290.97,2.42,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.1516,-118.19272,302.19,0.58,0.7,7/10/2023,1042,N,VIIRS,n,2,287.69,0.8,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
33.79357,-117.38828,337.65,0.5,0.49,7/10/2023,2020,N,VIIRS,l,2,309.92,3.99,D,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.61989,-117.10153,306.55,0.49,0.49,7/11/2015,1013,N,VIIRS,n,2,287.61,2.19,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.85381,-118.33167,304.75,0.56,0.52,7/11/2016,907,N,VIIRS,n,2,293.65,2.32,N,0,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60572,-117.33507,306.12,0.76,0.77,7/11/2016,1047,N,VIIRS,n,2,287.45,2.59,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.84849,-118.33303,346.31,0.45,0.47,7/11/2016,2026,N,VIIRS,n,2,314.77,5.69,D,0,0.66642857,20.985718,1.8722527,2.3255494,224.31044,
34.09395,-117.52882,336.89,0.39,0.44,7/11/2017,1002,N,VIIRS,n,2,293.8,2.69,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09208,-117.52832,340.73,0.48,0.48,7/11/2017,2122,N,VIIRS,n,2,307.86,4.21,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62096,-117.10226,307.08,0.51,0.41,7/11/2018,918,N,VIIRS,n,2,291.78,1.98,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09312,-117.52709,307.75,0.53,0.42,7/11/2018,919,N,VIIRS,n,2,290.81,1.68,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.33641,-118.51899,332.33,0.48,0.4,7/11/2018,2038,N,VIIRS,n,2,302.22,5.5,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.60996,-117.34045,302.63,0.7,0.75,7/11/2019,835,N,VIIRS,n,2,290.52,1.32,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.60825,-117.33681,311.1,0.58,0.52,7/11/2019,1015,N,VIIRS,n,2,292.04,2.3,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77812,-118.23029,304.98,0.54,0.51,7/11/2019,1016,N,VIIRS,n,2,291.4,1.58,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.33551,-118.51863,336.72,0.33,0.55,7/11/2019,2135,N,VIIRS,l,2,311.14,3.53,D,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.33598,-118.51893,315.9,0.48,0.48,7/11/2020,912,N,VIIRS,n,2,290.6,1.94,N,2,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.15304,-118.19159,314.95,0.44,0.46,7/11/2021,1009,N,VIIRS,n,2,289.98,0.73,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.62229,-117.10181,315.44,0.44,0.38,7/11/2022,925,N,VIIRS,n,2,295.62,1.74,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.81054,-118.23459,301.19,0.64,0.72,7/11/2023,842,N,VIIRS,n,2,289.07,2.13,N,0,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60938,-117.33806,317.3,0.35,0.57,7/11/2023,1023,N,VIIRS,n,2,293.03,2,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.83517,-117.26202,367,0.44,0.63,7/11/2023,2002,N,VIIRS,h,2,307.33,21.4,D,0,1.0675274,23.497528,1.5802197,3.0151098,198.5055,
33.75072,-117.34701,355.61,0.46,0.64,7/11/2023,2142,N,VIIRS,n,2,311.22,24.3,D,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.62094,-117.10104,306.52,0.44,0.38,7/12/2015,954,N,VIIRS,n,2,279.52,1.2,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.7764,-118.22855,307.21,0.42,0.37,7/12/2015,955,N,VIIRS,n,2,292.18,1.2,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.60545,-117.33949,302.55,0.47,0.64,7/12/2016,848,N,VIIRS,n,2,291.54,1.32,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09517,-117.53246,308.9,0.43,0.62,7/12/2016,1028,N,VIIRS,n,2,289.61,1.05,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.0919,-117.52908,340.73,0.37,0.58,7/12/2016,2007,N,VIIRS,l,2,311.53,6.36,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.41803,-117.82792,343.27,0.55,0.68,7/12/2016,2148,N,VIIRS,l,2,314.96,7.31,D,0,1.1602747,17.118958,2.568132,4.833242,194.68407,
34.62262,-117.09963,318.27,0.4,0.37,7/12/2017,943,N,VIIRS,n,2,296.68,2.11,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09152,-117.5297,316.98,0.39,0.36,7/12/2017,944,N,VIIRS,n,2,293.4,1.65,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09284,-117.52873,347.08,0.43,0.38,7/12/2017,2103,N,VIIRS,n,2,313.46,6.77,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.15284,-118.19346,300.84,0.35,0.57,7/12/2018,900,N,VIIRS,n,2,284.71,1.83,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
34.09482,-117.53078,341.86,0.5,0.49,7/12/2018,2019,N,VIIRS,n,2,302.85,5.78,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.60735,-117.33675,317.4,0.5,0.41,7/12/2019,956,N,VIIRS,n,2,295.34,2.38,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.15427,-118.1913,316.97,0.47,0.39,7/12/2019,957,N,VIIRS,n,2,290.45,1.54,N,2,1.0561813,23.195343,2.454945,2.4376373,186.12637,
33.83182,-117.31477,367,0.41,0.45,7/12/2019,2116,N,VIIRS,h,2,321.03,11.31,D,0,1.0675274,23.497528,1.5802197,3.0151098,198.5055,
33.85389,-118.33466,304.71,0.43,0.62,7/12/2020,853,N,VIIRS,n,2,291.92,1.53,N,2,0.70722526,21.214294,1.7609891,2.31511,224.31044,
34.60556,-117.33617,311.74,0.52,0.67,7/12/2020,1033,N,VIIRS,n,2,292.1,1.57,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77655,-118.22982,306.78,0.49,0.65,7/12/2020,1034,N,VIIRS,n,2,290.68,1.55,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
33.77797,-118.23053,307.81,0.42,0.37,7/12/2021,950,N,VIIRS,n,2,292.89,1.37,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
33.61427,-117.17322,341.96,0.52,0.41,7/12/2021,2109,N,VIIRS,l,2,312.78,15.22,D,0,0.8252747,20.579132,1.7961538,3.179945,198.57143,
34.60794,-117.33679,315.17,0.5,0.49,7/12/2022,906,N,VIIRS,n,2,294.98,2.33,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79388,-117.47758,302.3,0.5,0.49,7/12/2022,907,N,VIIRS,n,2,289.4,0.5,N,2,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.60865,-117.33724,313.72,0.76,0.77,7/12/2022,1046,N,VIIRS,n,2,291.35,3.38,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.62055,-117.10082,317.51,0.4,0.44,7/12/2023,1004,N,VIIRS,n,2,294.69,2.32,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.17724,-117.32814,345.22,0.5,0.49,7/12/2023,2123,N,VIIRS,n,2,309.79,11.69,D,0,0.99478024,17.936554,4.5173078,3.5076923,208.9945,
34.62263,-117.10004,323.65,0.4,0.37,7/13/2015,935,N,VIIRS,n,2,295.04,1.86,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09414,-117.52914,332.24,0.4,0.37,7/13/2015,936,N,VIIRS,n,2,292.42,2.76,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
33.77413,-117.72417,353.41,0.38,0.36,7/13/2015,2055,N,VIIRS,n,2,318.44,26.14,D,0,0.86846155,22.0643,1.9131868,2.9247253,198.18407,
34.09458,-117.53004,323.3,0.47,0.48,7/13/2016,1010,N,VIIRS,n,2,291.73,2.67,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09595,-117.53328,338.4,0.66,0.73,7/13/2016,1949,N,VIIRS,l,2,311.44,7.67,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09167,-117.53033,320.96,0.45,0.39,7/13/2017,925,N,VIIRS,n,2,292.73,2.39,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09282,-117.53174,309.85,0.59,0.7,7/13/2018,841,N,VIIRS,n,2,287.13,1.65,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62148,-117.10008,310.97,0.36,0.57,7/13/2018,1021,N,VIIRS,n,2,289.48,2.11,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09452,-117.53476,336.38,0.45,0.63,7/13/2018,2000,N,VIIRS,n,2,302.49,2.55,D,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.17427,-117.35411,332.41,0.46,0.64,7/13/2018,2141,N,VIIRS,n,2,304.16,17.09,D,0,0.99478024,17.936554,4.5173078,3.5076923,208.9945,
34.60672,-117.33607,309.46,0.38,0.36,7/13/2019,938,N,VIIRS,n,2,294.56,1.59,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77665,-118.23447,301.52,0.79,0.78,7/13/2020,834,N,VIIRS,n,2,290.4,1.79,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
33.90305,-118.4057,336.54,0.52,0.5,7/13/2020,1015,N,VIIRS,n,2,290.95,5.19,N,2,0.5683516,20.003845,1.8324176,2.3184066,194.12088,
34.48753,-117.24709,348.12,0.52,0.67,7/13/2020,1954,N,VIIRS,n,2,309.4,7.11,D,0,1.391401,21.440948,1.1467034,4.2673078,198.82143,
34.07294,-117.27733,343.43,0.38,0.59,7/13/2020,2134,N,VIIRS,n,2,310.87,4.83,D,0,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.11568,-117.92636,306.58,0.41,0.37,7/13/2021,931,N,VIIRS,n,2,292.75,0.67,N,2,1.1467032,23.712372,1.9821429,2.56978,192.8379,
33.7156,-117.70963,315.41,0.4,0.37,7/13/2021,932,N,VIIRS,n,2,291.09,1.3,N,0,0.81826925,21.389008,2.1343408,3.098901,198.63461,
34.6086,-117.34163,308.97,0.47,0.64,7/13/2022,847,N,VIIRS,n,2,291.92,1.55,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.79288,-117.47845,297.38,0.47,0.64,7/13/2022,848,N,VIIRS,n,2,286.97,0.6,N,0,1.2206044,23.18985,1.8494506,3.046978,198.5055,
34.60633,-117.33809,320.63,0.43,0.62,7/13/2022,1028,N,VIIRS,n,2,291.29,2.9,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.51541,-117.2802,367,0.35,0.57,7/13/2022,2007,N,VIIRS,h,2,314.56,31.8,D,0,1.5062637,22.655762,0.7953297,4.366209,198.82143,
34.60733,-117.33566,317.81,0.39,0.37,7/13/2023,945,N,VIIRS,n,2,294.8,1.66,N,2,1.5857692,23.445892,0.5857143,4.446978,200.95055,
34.09321,-117.53122,332.22,0.41,0.45,7/14/2015,917,N,VIIRS,n,2,291.7,3.01,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.62069,-117.09946,319.39,0.44,0.38,7/14/2016,951,N,VIIRS,n,2,296.04,2.68,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.77556,-118.22968,302.17,0.56,0.52,7/14/2017,906,N,VIIRS,n,2,291.7,1.63,N,2,0.74436814,21.822815,1.4532967,2.418956,216.10165,
34.09598,-117.53041,304.24,0.76,0.77,7/14/2017,1046,N,VIIRS,n,2,290.07,1.57,N,2,1.1671429,24.417603,1.7824175,3.1854396,208.9945,
34.09444,-117.5357,345.01,0.41,0.45,7/14/2017,2025,N,VIIRS,n,2,311.47,4.47,D,2,1.1181319,24.10962,1.8876374,2.9648352,208.9945,
34.62162,-117.10033,319.74,0.4,0.44,7/14/2018,1002,N,VIIRS,n,2,295.27,2.41,N,0,1.5857692,23.445892,0.5857143,4.446978,200.95055,
33.71652,-117.70869,302.59,0.39,0.44,7/14/2018,1003,N,VIIRS,n,2,291.04,1.24,N,2,0.81826925,21.389008,2.1343408,3.098901,198.63461,
34.28075,-117.33811,343.53,0.5,0.49,7/14/2018,2122,N,VIIRS,n,2,302.54,8.92,D,0,0.98975277,17.795074,4.050275,3.9054945,200.17857,
34.33406,-118.52087,324.98,0.39,0.44,7/14/2019,919,N,VIIRS,n,2,290.68,2.11,N,0,1.004478,21.653564,2.6324177,3.3162088,194.5467,
34.35245,-118.97184,341.32,0.5,0.41,7/14/2019,2038,N,VIIRS,n,2,308.97,9.44,D,0,0.97162086,22.209625,2.348901,2.9898353,193.48352,
